date,day_index,product_id,product_name,category,subcategory,day_of_week,demand,pre_orders,store_open_tomorrow,store_open_day_after,holiday_tomorrow,holiday_day_after,is_promo,unit_price,unit_cost,weather_temp,weather_rain,shelf_life_days,lead_time_days,moq
2026-02-04,47,PROD_039,Fresh Asparagus (350g),Food,Produce,2,42,10,1,1,0,0,0,4.29,2.45,22.8,0,4,1,10
2026-02-05,48,PROD_039,Fresh Asparagus (350g),Food,Produce,3,53,13,1,1,0,0,0,4.29,2.45,25.1,1,4,1,10
2026-02-06,49,PROD_039,Fresh Asparagus (350g),Food,Produce,4,67,16,1,1,0,0,0,4.29,2.45,23.0,0,4,1,10
2026-02-09,50,PROD_039,Fresh Asparagus (350g),Food,Produce,0,51,13,1,1,0,0,0,4.29,2.45,23.7,1,4,1,10
2026-02-10,51,PROD_039,Fresh Asparagus (350g),Food,Produce,1,41,9,1,1,0,0,0,4.29,2.45,21.3,1,4,1,10
2026-02-11,52,PROD_039,Fresh Asparagus (350g),Food,Produce,2,38,10,1,1,0,0,0,4.29,2.45,23.0,0,4,1,10
2026-02-12,53,PROD_039,Fresh Asparagus (350g),Food,Produce,3,67,14,1,1,0,0,1,3.43,2.45,22.5,0,4,1,10
2026-02-13,54,PROD_039,Fresh Asparagus (350g),Food,Produce,4,75,21,1,1,0,0,1,3.43,2.45,19.9,0,4,1,10
2026-02-16,55,PROD_039,Fresh Asparagus (350g),Food,Produce,0,83,24,1,1,0,0,1,3.43,2.45,25.7,1,4,1,10
2026-02-17,56,PROD_039,Fresh Asparagus (350g),Food,Produce,1,64,14,1,1,0,0,1,3.43,2.45,21.6,1,4,1,10
2026-02-18,57,PROD_039,Fresh Asparagus (350g),Food,Produce,2,43,10,1,1,0,0,0,4.29,2.45,22.6,0,4,1,10
2026-02-19,58,PROD_039,Fresh Asparagus (350g),Food,Produce,3,57,15,1,1,0,0,0,4.29,2.45,25.7,0,4,1,10
2026-02-20,59,PROD_039,Fresh Asparagus (350g),Food,Produce,4,65,13,1,1,0,0,0,4.29,2.45,25.3,0,4,1,10
2026-02-23,60,PROD_039,Fresh Asparagus (350g),Food,Produce,0,49,11,1,1,0,0,0,4.29,2.45,22.7,0,4,1,10
2026-02-24,61,PROD_039,Fresh Asparagus (350g),Food,Produce,1,37,8,1,1,0,0,0,4.29,2.45,17.5,0,4,1,10
2026-02-25,62,PROD_039,Fresh Asparagus (350g),Food,Produce,2,42,12,1,1,0,0,0,4.29,2.45,18.2,0,4,1,10
2026-02-26,63,PROD_039,Fresh Asparagus (350g),Food,Produce,3,46,9,1,1,0,0,0,4.29,2.45,22.5,0,4,1,10
2026-02-27,64,PROD_039,Fresh Asparagus (350g),Food,Produce,4,71,18,1,1,0,0,0,4.29,2.45,18.8,1,4,1,10
2026-03-02,65,PROD_039,Fresh Asparagus (350g),Food,Produce,0,72,20,1,1,0,0,0,4.29,2.45,18.5,1,4,1,10
2026-03-03,66,PROD_039,Fresh Asparagus (350g),Food,Produce,1,49,9,1,1,0,0,0,4.29,2.45,18.0,0,4,1,10
2026-03-04,67,PROD_039,Fresh Asparagus (350g),Food,Produce,2,32,7,1,1,0,0,0,4.29,2.45,20.2,0,4,1,10
2026-03-05,68,PROD_039,Fresh Asparagus (350g),Food,Produce,3,56,12,1,1,0,0,0,4.29,2.45,17.8,0,4,1,10
2026-03-06,69,PROD_039,Fresh Asparagus (350g),Food,Produce,4,57,13,1,1,0,0,0,4.29,2.45,16.2,0,4,1,10
2026-03-09,70,PROD_039,Fresh Asparagus (350g),Food,Produce,0,56,13,1,1,0,0,0,4.29,2.45,16.0,0,4,1,10
2026-03-10,71,PROD_039,Fresh Asparagus (350g),Food,Produce,1,64,17,1,1,0,0,1,3.43,2.45,19.2,0,4,1,10
2026-03-11,72,PROD_039,Fresh Asparagus (350g),Food,Produce,2,68,19,1,1,0,0,1,3.43,2.45,18.5,1,4,1,10
2026-03-12,73,PROD_039,Fresh Asparagus (350g),Food,Produce,3,79,23,1,1,0,0,1,3.43,2.45,17.3,0,4,1,10
2026-03-13,74,PROD_039,Fresh Asparagus (350g),Food,Produce,4,102,23,1,1,0,0,1,3.43,2.45,14.6,0,4,1,10
2026-03-16,75,PROD_039,Fresh Asparagus (350g),Food,Produce,0,48,13,1,1,0,0,0,4.29,2.45,17.5,0,4,1,10
2026-03-17,76,PROD_039,Fresh Asparagus (350g),Food,Produce,1,43,11,1,1,0,0,0,4.29,2.45,19.5,0,4,1,10
2026-03-18,77,PROD_039,Fresh Asparagus (350g),Food,Produce,2,37,8,1,1,0,0,0,4.29,2.45,15.5,0,4,1,10
2026-03-19,78,PROD_039,Fresh Asparagus (350g),Food,Produce,3,60,12,1,1,0,0,0,4.29,2.45,15.0,1,4,1,10
2026-03-20,79,PROD_039,Fresh Asparagus (350g),Food,Produce,4,67,18,1,1,0,0,0,4.29,2.45,14.1,0,4,1,10
2026-03-23,80,PROD_039,Fresh Asparagus (350g),Food,Produce,0,42,12,1,1,0,0,0,4.29,2.45,14.8,0,4,1,10
2026-03-24,81,PROD_039,Fresh Asparagus (350g),Food,Produce,1,41,10,1,1,0,0,0,4.29,2.45,13.3,0,4,1,10
2026-03-25,82,PROD_039,Fresh Asparagus (350g),Food,Produce,2,45,10,1,1,0,0,0,4.29,2.45,15.8,0,4,1,10
2026-03-26,83,PROD_039,Fresh Asparagus (350g),Food,Produce,3,49,11,1,1,0,0,0,4.29,2.45,17.8,0,4,1,10
2026-03-27,84,PROD_039,Fresh Asparagus (350g),Food,Produce,4,60,14,1,1,0,0,0,4.29,2.45,16.1,0,4,1,10
2026-03-30,85,PROD_039,Fresh Asparagus (350g),Food,Produce,0,49,14,1,1,0,0,0,4.29,2.45,12.4,0,4,1,10
2026-03-31,86,PROD_039,Fresh Asparagus (350g),Food,Produce,1,45,10,1,1,0,1,0,4.29,2.45,13.1,0,4,1,10
2026-04-01,87,PROD_039,Fresh Asparagus (350g),Food,Produce,2,71,20,1,0,1,1,0,4.29,2.45,15.9,0,4,1,10
2026-04-02,88,PROD_039,Fresh Asparagus (350g),Food,Produce,3,92,18,0,1,1,0,0,4.29,2.45,16.3,0,4,1,10
2026-04-03,89,PROD_039,Fresh Asparagus (350g),Food,Produce,4,0,0,1,1,0,0,0,4.29,2.45,11.0,1,4,1,10
2026-04-06,90,PROD_039,Fresh Asparagus (350g),Food,Produce,0,93,23,1,1,0,0,1,3.43,2.45,12.1,1,4,1,10
2026-04-07,91,PROD_039,Fresh Asparagus (350g),Food,Produce,1,74,20,1,1,0,0,1,3.43,2.45,10.3,0,4,1,10
2026-04-08,92,PROD_039,Fresh Asparagus (350g),Food,Produce,2,59,12,1,1,0,0,1,3.43,2.45,12.4,0,4,1,10
2026-04-09,93,PROD_039,Fresh Asparagus (350g),Food,Produce,3,53,10,1,1,0,0,0,4.29,2.45,8.6,0,4,1,10
2026-04-10,94,PROD_039,Fresh Asparagus (350g),Food,Produce,4,54,14,1,1,0,0,0,4.29,2.45,11.5,0,4,1,10
2026-04-13,95,PROD_039,Fresh Asparagus (350g),Food,Produce,0,54,13,1,1,0,0,0,4.29,2.45,12.5,0,4,1,10
2026-04-14,96,PROD_039,Fresh Asparagus (350g),Food,Produce,1,58,13,1,1,0,0,0,4.29,2.45,11.2,1,4,1,10
2026-04-15,97,PROD_039,Fresh Asparagus (350g),Food,Produce,2,37,9,1,1,0,0,0,4.29,2.45,11.9,0,4,1,10
2026-04-16,98,PROD_039,Fresh Asparagus (350g),Food,Produce,3,51,14,1,1,0,0,0,4.29,2.45,11.7,1,4,1,10
2026-04-17,99,PROD_039,Fresh Asparagus (350g),Food,Produce,4,74,16,1,1,0,0,0,4.29,2.45,11.1,1,4,1,10
2026-04-20,100,PROD_039,Fresh Asparagus (350g),Food,Produce,0,50,11,1,1,0,0,0,4.29,2.45,10.3,0,4,1,10
2026-04-21,101,PROD_039,Fresh Asparagus (350g),Food,Produce,1,55,13,1,1,0,0,0,4.29,2.45,6.0,1,4,1,10
2026-04-22,102,PROD_039,Fresh Asparagus (350g),Food,Produce,2,44,11,1,1,0,0,0,4.29,2.45,12.5,1,4,1,10
2026-04-23,103,PROD_039,Fresh Asparagus (350g),Food,Produce,3,47,9,1,1,0,0,0,4.29,2.45,5.3,1,4,1,10
2026-04-24,104,PROD_039,Fresh Asparagus (350g),Food,Produce,4,68,20,1,1,0,0,0,4.29,2.45,8.3,0,4,1,10
2026-04-27,105,PROD_039,Fresh Asparagus (350g),Food,Produce,0,67,19,1,1,0,0,0,4.29,2.45,5.0,0,4,1,10
2026-04-28,106,PROD_039,Fresh Asparagus (350g),Food,Produce,1,52,14,1,1,0,0,0,4.29,2.45,11.1,0,4,1,10
2026-04-29,107,PROD_039,Fresh Asparagus (350g),Food,Produce,2,71,17,1,1,0,0,1,3.43,2.45,6.7,0,4,1,10
2026-04-30,108,PROD_039,Fresh Asparagus (350g),Food,Produce,3,65,15,1,1,0,0,1,3.43,2.45,8.7,0,4,1,10
2026-05-01,109,PROD_039,Fresh Asparagus (350g),Food,Produce,4,89,19,1,1,0,0,1,3.43,2.45,8.8,0,4,1,10
2026-05-04,110,PROD_039,Fresh Asparagus (350g),Food,Produce,0,97,19,1,1,0,0,1,3.43,2.45,5.7,1,4,1,10
2026-05-05,111,PROD_039,Fresh Asparagus (350g),Food,Produce,1,43,9,1,1,0,0,0,4.29,2.45,8.2,0,4,1,10
2026-05-06,112,PROD_039,Fresh Asparagus (350g),Food,Produce,2,46,11,1,1,0,0,0,4.29,2.45,7.4,0,4,1,10
2026-05-07,113,PROD_039,Fresh Asparagus (350g),Food,Produce,3,40,10,1,1,0,0,0,4.29,2.45,7.2,0,4,1,10
2026-05-08,114,PROD_039,Fresh Asparagus (350g),Food,Produce,4,67,18,1,1,0,0,0,4.29,2.45,5.9,1,4,1,10
2026-05-11,115,PROD_039,Fresh Asparagus (350g),Food,Produce,0,56,15,1,1,0,0,0,4.29,2.45,7.0,0,4,1,10
2026-05-12,116,PROD_039,Fresh Asparagus (350g),Food,Produce,1,40,8,1,1,0,0,0,4.29,2.45,6.1,0,4,1,10
2026-05-13,117,PROD_039,Fresh Asparagus (350g),Food,Produce,2,45,9,1,1,0,0,0,4.29,2.45,9.0,0,4,1,10
2026-05-14,118,PROD_039,Fresh Asparagus (350g),Food,Produce,3,50,14,1,1,0,0,0,4.29,2.45,6.3,0,4,1,10
2026-05-15,119,PROD_039,Fresh Asparagus (350g),Food,Produce,4,54,12,1,1,0,0,0,4.29,2.45,9.5,0,4,1,10
2026-05-18,120,PROD_039,Fresh Asparagus (350g),Food,Produce,0,57,12,1,1,0,0,0,4.29,2.45,9.8,0,4,1,10
2026-05-19,121,PROD_039,Fresh Asparagus (350g),Food,Produce,1,38,9,1,1,0,0,0,4.29,2.45,7.2,0,4,1,10
2026-05-20,122,PROD_039,Fresh Asparagus (350g),Food,Produce,2,51,12,1,1,0,0,0,4.29,2.45,13.2,1,4,1,10
2026-05-21,123,PROD_039,Fresh Asparagus (350g),Food,Produce,3,54,13,1,1,0,0,0,4.29,2.45,4.4,0,4,1,10
2026-05-22,124,PROD_039,Fresh Asparagus (350g),Food,Produce,4,64,16,1,1,0,0,0,4.29,2.45,10.5,0,4,1,10
2026-05-25,125,PROD_039,Fresh Asparagus (350g),Food,Produce,0,79,15,1,1,0,0,1,3.43,2.45,9.9,0,4,1,10
2026-05-26,126,PROD_039,Fresh Asparagus (350g),Food,Produce,1,68,15,1,1,0,0,1,3.43,2.45,7.0,1,4,1,10
2026-05-27,127,PROD_039,Fresh Asparagus (350g),Food,Produce,2,65,16,1,1,0,0,1,3.43,2.45,8.6,1,4,1,10
2026-05-28,128,PROD_039,Fresh Asparagus (350g),Food,Produce,3,65,13,1,1,0,1,1,3.43,2.45,8.2,0,4,1,10
2026-05-29,129,PROD_039,Fresh Asparagus (350g),Food,Produce,4,83,21,1,1,1,0,0,4.29,2.45,5.6,1,4,1,10
2026-06-01,130,PROD_039,Fresh Asparagus (350g),Food,Produce,0,73,16,1,1,0,0,0,4.29,2.45,12.5,1,4,1,10
2026-06-02,131,PROD_039,Fresh Asparagus (350g),Food,Produce,1,38,8,1,1,0,0,0,4.29,2.45,9.5,0,4,1,10
2026-06-03,132,PROD_039,Fresh Asparagus (350g),Food,Produce,2,46,9,1,1,0,0,0,4.29,2.45,9.0,0,4,1,10
2026-06-04,133,PROD_039,Fresh Asparagus (350g),Food,Produce,3,61,12,1,1,0,0,0,4.29,2.45,8.2,0,4,1,10
2026-06-05,134,PROD_039,Fresh Asparagus (350g),Food,Produce,4,54,16,1,1,0,0,0,4.29,2.45,6.6,0,4,1,10
2026-06-08,135,PROD_039,Fresh Asparagus (350g),Food,Produce,0,51,10,1,1,0,0,0,4.29,2.45,10.8,0,4,1,10
2026-06-09,136,PROD_039,Fresh Asparagus (350g),Food,Produce,1,49,11,1,1,0,0,0,4.29,2.45,7.9,1,4,1,10
2026-06-10,137,PROD_039,Fresh Asparagus (350g),Food,Produce,2,46,9,1,1,0,0,0,4.29,2.45,6.0,0,4,1,10
2026-06-11,138,PROD_039,Fresh Asparagus (350g),Food,Produce,3,52,11,1,1,0,0,0,4.29,2.45,9.4,0,4,1,10
2026-06-12,139,PROD_039,Fresh Asparagus (350g),Food,Produce,4,73,16,1,1,0,0,0,4.29,2.45,9.3,0,4,1,10
2026-06-15,140,PROD_039,Fresh Asparagus (350g),Food,Produce,0,63,14,1,1,0,0,0,4.29,2.45,12.6,0,4,1,10
2026-06-16,141,PROD_039,Fresh Asparagus (350g),Food,Produce,1,50,10,1,1,0,0,0,4.29,2.45,9.2,0,4,1,10
2026-06-17,142,PROD_039,Fresh Asparagus (350g),Food,Produce,2,63,16,1,1,0,0,0,4.29,2.45,12.0,1,4,1,10
2026-06-18,143,PROD_039,Fresh Asparagus (350g),Food,Produce,3,74,18,1,1,0,0,1,3.43,2.45,8.8,0,4,1,10
2026-06-19,144,PROD_039,Fresh Asparagus (350g),Food,Produce,4,94,21,1,1,0,0,1,3.43,2.45,10.6,0,4,1,10
2026-06-22,145,PROD_039,Fresh Asparagus (350g),Food,Produce,0,93,25,1,1,0,0,1,3.43,2.45,9.2,0,4,1,10
2026-06-23,146,PROD_039,Fresh Asparagus (350g),Food,Produce,1,70,16,1,1,0,0,1,3.43,2.45,9.4,0,4,1,10
2026-06-24,147,PROD_039,Fresh Asparagus (350g),Food,Produce,2,41,11,1,1,0,0,0,4.29,2.45,12.0,0,4,1,10
2026-06-25,148,PROD_039,Fresh Asparagus (350g),Food,Produce,3,49,14,1,1,0,0,0,4.29,2.45,10.9,0,4,1,10
2026-06-26,149,PROD_039,Fresh Asparagus (350g),Food,Produce,4,63,17,1,1,0,0,0,4.29,2.45,12.7,0,4,1,10
2026-06-29,150,PROD_039,Fresh Asparagus (350g),Food,Produce,0,58,13,1,1,0,0,0,4.29,2.45,13.9,0,4,1,10
2026-06-30,151,PROD_039,Fresh Asparagus (350g),Food,Produce,1,56,14,1,1,0,0,0,4.29,2.45,13.2,0,4,1,10
2026-07-01,152,PROD_039,Fresh Asparagus (350g),Food,Produce,2,38,11,1,1,0,0,0,4.29,2.45,15.6,0,4,1,10
2026-07-02,153,PROD_039,Fresh Asparagus (350g),Food,Produce,3,53,13,1,1,0,0,0,4.29,2.45,13.5,0,4,1,10
2026-07-03,154,PROD_039,Fresh Asparagus (350g),Food,Produce,4,61,17,1,1,0,0,0,4.29,2.45,13.3,0,4,1,10
2026-07-06,155,PROD_039,Fresh Asparagus (350g),Food,Produce,0,65,16,1,1,0,0,0,4.29,2.45,12.6,1,4,1,10
2026-07-07,156,PROD_039,Fresh Asparagus (350g),Food,Produce,1,47,11,1,1,0,0,0,4.29,2.45,19.5,0,4,1,10
2026-07-08,157,PROD_039,Fresh Asparagus (350g),Food,Produce,2,45,13,1,1,0,0,0,4.29,2.45,16.1,0,4,1,10
2026-07-09,158,PROD_039,Fresh Asparagus (350g),Food,Produce,3,65,18,1,1,0,0,0,4.29,2.45,13.9,0,4,1,10
2026-07-10,159,PROD_039,Fresh Asparagus (350g),Food,Produce,4,68,14,1,1,0,0,0,4.29,2.45,16.9,0,4,1,10
2025-12-01,0,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,58,17,1,1,0,0,0,5.49,3.1,14.5,1,60,3,10
2025-12-02,1,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,52,11,1,1,0,0,0,5.49,3.1,19.6,0,60,3,10
2025-12-03,2,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,54,13,1,1,0,0,0,5.49,3.1,10.0,1,60,3,10
2025-12-04,3,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,49,11,1,1,0,0,0,5.49,3.1,14.9,1,60,3,10
2025-12-05,4,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,54,15,1,1,0,0,0,5.49,3.1,14.6,0,60,3,10
2025-12-08,5,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,58,13,1,1,0,0,0,5.49,3.1,18.2,0,60,3,10
2025-12-09,6,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,45,9,1,1,0,0,0,5.49,3.1,19.0,0,60,3,10
2025-12-10,7,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,48,10,1,1,0,0,0,5.49,3.1,16.2,0,60,3,10
2025-12-11,8,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,60,12,1,1,0,0,0,5.49,3.1,17.8,1,60,3,10
2025-12-12,9,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,67,14,1,1,0,0,0,5.49,3.1,19.2,1,60,3,10
2025-12-15,10,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,45,10,1,1,0,0,0,5.49,3.1,22.9,0,60,3,10
2025-12-16,11,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,41,8,1,1,0,0,0,5.49,3.1,15.9,0,60,3,10
2025-12-17,12,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,41,8,1,1,0,0,0,5.49,3.1,21.1,0,60,3,10
2025-12-18,13,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,41,8,1,1,0,0,0,5.49,3.1,19.3,0,60,3,10
2025-12-19,14,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,49,11,1,1,0,0,0,5.49,3.1,21.5,0,60,3,10
2025-12-22,15,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,65,17,1,1,0,0,1,4.39,3.1,19.6,0,60,3,10
2025-12-23,16,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,53,14,1,1,0,1,1,4.39,3.1,22.5,0,60,3,10
2025-12-24,17,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,82,23,1,0,1,1,1,4.39,3.1,20.0,0,60,3,10
2025-12-25,18,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,112,27,0,1,1,0,0,5.49,3.1,22.2,1,60,3,10
2025-12-26,19,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,0,0,1,1,0,0,0,5.49,3.1,25.1,0,60,3,10
2025-12-29,20,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,89,21,1,1,0,0,0,5.49,3.1,24.0,0,60,3,10
2025-12-30,21,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,45,9,1,1,0,0,0,5.49,3.1,25.5,0,60,3,10
2025-12-31,22,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,47,13,1,1,0,0,0,5.49,3.1,19.6,0,60,3,10
2026-01-01,23,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,59,14,1,1,0,0,0,5.49,3.1,19.1,0,60,3,10
2026-01-02,24,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,64,19,1,1,0,0,0,5.49,3.1,22.2,0,60,3,10
2026-01-05,25,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,60,16,1,1,0,0,0,5.49,3.1,26.3,0,60,3,10
2026-01-06,26,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,45,11,1,1,0,0,0,5.49,3.1,20.3,0,60,3,10
2026-01-07,27,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,50,14,1,1,0,0,0,5.49,3.1,21.7,1,60,3,10
2026-01-08,28,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,48,11,1,1,0,0,0,5.49,3.1,22.3,0,60,3,10
2026-01-09,29,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,53,12,1,1,0,0,0,5.49,3.1,23.1,0,60,3,10
2026-01-12,30,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,62,13,1,1,0,0,0,5.49,3.1,23.0,0,60,3,10
2026-01-13,31,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,46,11,1,1,0,0,0,5.49,3.1,26.5,1,60,3,10
2026-01-14,32,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,50,14,1,1,0,0,0,5.49,3.1,27.7,1,60,3,10
2026-01-15,33,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,82,17,1,1,0,0,1,4.39,3.1,22.9,1,60,3,10
2026-01-16,34,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,93,22,1,1,0,0,1,4.39,3.1,18.9,0,60,3,10
2026-01-19,35,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,87,21,1,1,0,0,1,4.39,3.1,22.8,1,60,3,10
2026-01-20,36,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,36,9,1,1,0,0,0,5.49,3.1,24.2,0,60,3,10
2026-01-21,37,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,53,13,1,1,0,0,0,5.49,3.1,22.1,1,60,3,10
2026-01-22,38,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,55,12,1,1,0,0,0,5.49,3.1,19.9,0,60,3,10
2026-01-23,39,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,58,15,1,1,0,0,0,5.49,3.1,24.0,0,60,3,10
2026-01-26,40,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,56,12,1,1,0,0,0,5.49,3.1,16.7,0,60,3,10
2026-01-27,41,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,52,11,1,1,0,0,0,5.49,3.1,23.7,1,60,3,10
2026-01-28,42,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,52,14,1,1,0,0,0,5.49,3.1,24.5,0,60,3,10
2026-01-29,43,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,67,14,1,1,0,1,0,5.49,3.1,24.3,1,60,3,10
2026-01-30,44,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,97,24,1,1,1,0,0,5.49,3.1,20.0,0,60,3,10
2026-02-02,45,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,66,17,1,1,0,0,0,5.49,3.1,23.0,1,60,3,10
2026-02-03,46,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,40,11,1,1,0,0,0,5.49,3.1,24.8,0,60,3,10
2026-02-04,47,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,52,11,1,1,0,0,0,5.49,3.1,23.0,0,60,3,10
2026-02-05,48,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,49,12,1,1,0,0,0,5.49,3.1,26.4,0,60,3,10
2026-02-06,49,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,60,16,1,1,0,0,0,5.49,3.1,24.4,0,60,3,10
2026-02-09,50,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,76,16,1,1,0,0,0,5.49,3.1,20.1,1,60,3,10
2026-02-10,51,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,90,22,1,1,0,0,1,4.39,3.1,20.9,0,60,3,10
2026-02-11,52,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,77,20,1,1,0,0,1,4.39,3.1,20.2,0,60,3,10
2026-02-12,53,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,75,16,1,1,0,0,1,4.39,3.1,24.8,0,60,3,10
2026-02-13,54,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,60,16,1,1,0,0,0,5.49,3.1,23.1,0,60,3,10
2026-02-16,55,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,69,16,1,1,0,0,0,5.49,3.1,20.6,1,60,3,10
2026-02-17,56,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,43,8,1,1,0,0,0,5.49,3.1,23.8,0,60,3,10
2026-02-18,57,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,47,13,1,1,0,0,0,5.49,3.1,24.8,0,60,3,10
2026-02-19,58,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,58,16,1,1,0,0,0,5.49,3.1,21.7,1,60,3,10
2026-02-20,59,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,61,15,1,1,0,0,0,5.49,3.1,24.3,0,60,3,10
2026-02-23,60,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,70,14,1,1,0,0,0,5.49,3.1,20.7,0,60,3,10
2026-02-24,61,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,53,11,1,1,0,0,0,5.49,3.1,24.0,0,60,3,10
2026-02-25,62,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,58,12,1,1,0,0,0,5.49,3.1,18.4,0,60,3,10
2026-02-26,63,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,53,12,1,1,0,0,0,5.49,3.1,20.9,0,60,3,10
2026-02-27,64,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,67,15,1,1,0,0,0,5.49,3.1,22.3,0,60,3,10
2026-03-02,65,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,73,18,1,1,0,0,0,5.49,3.1,19.2,0,60,3,10
2026-03-03,66,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,48,12,1,1,0,0,0,5.49,3.1,19.6,0,60,3,10
2026-03-04,67,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,51,14,1,1,0,0,0,5.49,3.1,22.7,0,60,3,10
2026-03-05,68,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,82,21,1,1,0,0,1,4.39,3.1,20.5,1,60,3,10
2026-03-06,69,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,102,23,1,1,0,0,1,4.39,3.1,19.7,0,60,3,10
2026-03-09,70,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,97,25,1,1,0,0,1,4.39,3.1,19.5,1,60,3,10
2026-03-10,71,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,80,20,1,1,0,0,1,4.39,3.1,16.8,0,60,3,10
2026-03-11,72,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,47,10,1,1,0,0,0,5.49,3.1,17.0,0,60,3,10
2026-03-12,73,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,60,15,1,1,0,0,0,5.49,3.1,13.2,0,60,3,10
2026-03-13,74,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,69,19,1,1,0,0,0,5.49,3.1,15.6,0,60,3,10
2026-03-16,75,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,60,13,1,1,0,0,0,5.49,3.1,14.7,0,60,3,10
2026-03-17,76,PROD_040,Parmesan Wedge (200g),Food,Dairy,1,43,8,1,1,0,0,0,5.49,3.1,16.2,0,60,3,10
2026-03-18,77,PROD_040,Parmesan Wedge (200g),Food,Dairy,2,42,11,1,1,0,0,0,5.49,3.1,16.9,1,60,3,10
2026-03-19,78,PROD_040,Parmesan Wedge (200g),Food,Dairy,3,60,13,1,1,0,0,0,5.49,3.1,17.6,0,60,3,10
2026-03-20,79,PROD_040,Parmesan Wedge (200g),Food,Dairy,4,76,16,1,1,0,0,0,5.49,3.1,14.2,0,60,3,10
2026-03-23,80,PROD_040,Parmesan Wedge (200g),Food,Dairy,0,54,15,1,1,0,0,0,5.49,3.1,15.2,0,60,3,10
